Timestamp,state,current,volt,temp
2024-05-29 00:00:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:01:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:02:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:03:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:04:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:05:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:06:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:07:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:08:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:09:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:10:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:11:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:12:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:13:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:14:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:15:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:16:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:17:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:18:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:19:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:20:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:21:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:22:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:23:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:24:00,0.8,0.0,4.042078696473579,298.15
2024-05-29 00:25:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:26:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:27:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:28:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:29:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:30:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:31:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:32:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:33:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:34:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:35:00,0.8,0.0,4.0420786964735775,298.15
2024-05-29 00:36:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:37:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:38:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:39:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:40:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:41:00,0.8,0.0,4.042078696473576,298.15
2024-05-29 00:42:00,0.8,0.0,4.042078696473574,298.15
2024-05-29 00:43:00,0.8,0.0,4.042078696473574,298.15
